                  上证指数 (999999)
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	  KDJ.K     	  KDJ.D     	  KDJ.J     	 BOLL.BOLL  	 BOLL.UB    	 BOLL.LB    	
 2016/05/05	2987.021	2999.122	2977.201	2997.842	      144831376	   2973.131	   2964.284	   2998.500	   2997.193	           	      0.000	144831376.000	145383008.000	142797008.000	      1.284	      5.484	     -8.401	     66.377	     49.250	    100.630	   2998.500	   3090.298	   2906.702	
 2016/05/06	2998.402	3003.592	2913.042	2913.252	      206796496	   2966.663	   2960.319	   2993.742	   2993.969	           	      0.000	206796496.000	159010000.000	144535968.000	     -4.239	      3.539	    -15.557	     44.328	     47.609	     37.765	   2993.742	   3092.943	   2894.542	
 2016/05/09	2896.162	2896.162	2821.832	2832.112	      180378336	   2945.419	   2947.606	   2986.098	   2989.673	           	      0.000	180378336.000	173223120.000	148852528.000	    -14.991	     -0.167	    -29.648	     31.429	     42.216	      9.854	   2986.098	   3108.893	   2863.304	
 2016/05/10	2822.332	2845.241	2820.162	2832.592	      120829312	   2913.413	   2936.197	   2976.030	   2984.778	           	      0.000	120829312.000	163648720.000	148349952.000	    -23.205	     -4.774	    -36.861	     23.201	     35.878	     -2.152	   2976.030	   3114.343	   2837.717	
 2016/05/11	2843.542	2857.251	2818.701	2837.042	      135795472	   2882.563	   2923.431	   2966.700	   2980.752	           	      0.000	135795472.000	157725904.000	150158336.000	    -29.021	     -9.624	    -38.795	     18.759	     30.171	     -4.066	   2966.700	   3116.211	   2817.189	
 2016/05/12	2812.112	2839.281	2781.241	2835.862	      136337648	   2850.169	   2911.650	   2955.161	   2977.954	           	      0.000	136337648.000	156027296.000	150705152.000	    -33.342	    -14.367	    -37.949	     20.664	     27.002	      7.987	   2955.161	   3107.785	   2802.536	
 2016/05/13	2828.462	2850.092	2814.112	2827.112	      114319712	   2832.938	   2899.800	   2942.398	   2972.169	           	      0.000	114319712.000	137532208.000	148271104.000	    -37.044	    -18.903	    -36.283	     20.627	     24.877	     12.127	   2942.398	   3092.911	   2791.885	
 2016/05/16	2816.781	2851.231	2804.991	2850.862	      114653592	   2836.694	   2891.056	   2931.036	   2967.067	           	      0.000	114653592.000	124387328.000	148805216.000	    -37.629	    -22.648	    -29.962	     24.149	     24.635	     23.179	   2931.036	   3072.445	   2789.626	
 2016/05/17	2850.932	2860.322	2832.462	2843.682	      123369064	   2838.913	   2876.163	   2921.538	   2961.539	           	      0.000	123369064.000	124895232.000	144271968.000	    -38.231	    -25.765	    -24.932	     25.460	     24.910	     26.561	   2921.538	   3059.400	   2783.675	
 2016/05/18	2828.182	2828.262	2781.422	2807.512	      140487824	   2833.006	   2857.784	   2909.770	   2953.353	           	      0.000	140487824.000	125833624.000	141779760.000	    -41.152	    -28.842	    -24.620	     20.912	     23.577	     15.581	   2909.770	   3044.171	   2775.369	
 2016/05/19	2802.312	2829.402	2801.552	2806.912	      111595072	   2827.212	   2838.691	   2901.488	   2945.230	           	      0.000	111595072.000	120885248.000	138456272.000	    -43.019	    -31.677	    -22.684	     21.387	     22.847	     18.467	   2901.488	   3039.949	   2763.026	
 2016/05/20	2792.892	2825.952	2785.082	2825.482	      108700896	   2826.894	   2829.916	   2895.117	   2939.133	           	      0.000	108700896.000	119761304.000	128646760.000	    -42.511	    -33.844	    -17.333	     32.906	     26.200	     46.317	   2895.117	   3035.334	   2754.900	
 2016/05/23	2826.312	2848.072	2826.262	2843.652	      120470456	   2825.444	   2831.069	   2889.337	   2934.422	           	      0.000	120470456.000	120924568.000	122655952.000	    -40.179	    -35.111	    -10.135	     48.244	     33.548	     77.636	   2889.337	   3027.945	   2750.729	
 2016/05/24	2839.682	2839.702	2807.192	2821.672	      111452448	   2821.044	   2829.978	   2883.087	   2927.346	           	      0.000	111452448.000	118541104.000	121718168.000	    -39.647	    -36.018	     -7.258	     49.204	     38.767	     70.079	   2883.087	   3022.083	   2744.092	
 2016/05/25	2835.032	2843.172	2807.752	2815.092	      103527264	   2822.563	   2827.784	   2875.608	   2920.395	           	      0.000	103527264.000	111149464.000	118491544.000	    -39.303	    -36.675	     -5.256	     47.028	     41.520	     58.042	   2875.608	   3012.192	   2739.024	
 2016/05/26	2813.542	2827.092	2780.762	2822.442	      114766800	   2825.669	   2826.441	   2869.045	   2912.254	           	      0.000	114766800.000	111783528.000	116334384.000	    -38.000	    -36.940	     -2.119	     48.814	     43.952	     58.540	   2869.045	   3002.410	   2735.681	
 2016/05/27	2817.972	2832.802	2809.802	2821.052	      109845824	   2824.775	   2825.834	   2862.817	   2903.544	           	      0.000	109845824.000	112012496.000	115886896.000	    -36.656	    -36.883	      0.454	     49.423	     45.776	     56.719	   2862.817	   2992.719	   2732.916	
 2016/05/30	2814.652	2830.972	2794.662	2822.452	      106319592	   2820.544	   2822.994	   2857.025	   2895.022	           	      0.000	106319592.000	109182568.000	115053568.000	    -35.075	    -36.522	      2.894	     53.595	     48.382	     64.020	   2857.025	   2983.025	   2731.025	
 2016/05/31	2822.592	2917.142	2822.592	2916.622	      215260336	   2839.531	   2830.288	   2853.225	   2891.121	           	      0.000	215260336.000	129943960.000	124242536.000	    -25.923	    -34.402	     16.957	     68.936	     55.233	     96.341	   2853.225	   2965.879	   2740.571	
 2016/06/01	2917.152	2929.082	2909.512	2913.512	      188386416	   2859.212	   2840.887	   2849.336	   2886.809	           	      0.000	188386416.000	146915744.000	129032600.000	    -18.706	    -31.263	     25.113	     75.791	     62.086	    103.202	   2849.336	   2946.189	   2752.483	
 2016/06/02	2911.222	2925.672	2906.522	2925.232	      159716912	   2879.769	   2852.719	   2845.705	   2885.231	           	      0.000	159716912.000	155906048.000	133844784.000	    -11.904	    -27.391	     30.974	     82.996	     69.056	    110.875	   2845.705	   2922.482	   2768.927	
 2016/06/03	2929.792	2945.522	2915.192	2938.682	      172021024	   2903.300	   2864.038	   2846.977	   2884.757	           	      0.000	172021024.000	168340688.000	140176592.000	     -5.366	    -22.986	     35.241	     87.280	     75.131	    111.579	   2846.977	   2929.119	   2764.834	
 2016/06/06	2940.992	2945.942	2922.282	2934.103	      141993744	   2925.625	   2873.084	   2852.077	   2883.920	           	      0.000	141993744.000	175475504.000	142329040.000	     -0.547	    -18.498	     35.902	     89.131	     79.797	    107.798	   2852.077	   2942.572	   2761.582	
 2016/06/07	2936.282	2938.442	2923.502	2936.042	      132987864	   2929.512	   2884.522	   2857.250	   2883.566	           	      0.000	132987864.000	159021472.000	144482720.000	      3.389	    -14.121	     35.019	     90.756	     83.450	    105.368	   2857.250	   2954.620	   2759.880	
 2016/06/08	2932.383	2937.993	2908.373	2927.163	      143046064	   2932.244	   2895.728	   2861.756	   2882.315	           	      0.000	143046064.000	149952928.000	148434336.000	      5.725	    -10.152	     31.754	     89.699	     85.533	     98.031	   2861.756	   2963.434	   2760.078	
 2016/06/13	2897.273	2911.163	2832.513	2833.073	      169255440	   2913.813	   2896.791	   2861.616	   2878.294	           	      0.000	169255440.000	151860432.000	153883232.000	     -0.015	     -8.124	     16.219	     68.263	     79.776	     45.236	   2861.616	   2963.451	   2759.781	
 2016/06/14	2824.233	2843.463	2822.063	2842.193	      119755272	   2894.512	   2898.906	   2862.370	   2874.847	           	      0.000	119755272.000	141407440.000	154874064.000	     -3.784	     -7.256	      6.944	     50.925	     70.159	     12.457	   2862.370	   2963.349	   2761.391	
 2016/06/15	2814.693	2894.263	2811.783	2887.213	      166671072	   2885.137	   2905.381	   2864.188	   2873.144	           	      0.000	166671072.000	146343520.000	160909520.000	     -3.103	     -6.426	      6.645	     52.691	     64.337	     29.401	   2864.188	   2965.602	   2762.773	
 2016/06/16	2878.403	2887.743	2865.393	2872.823	      173882768	   2872.488	   2901.000	   2865.644	   2869.150	           	      0.000	173882768.000	154521600.000	156771536.000	     -3.682	     -5.877	      4.390	     50.294	     59.656	     31.569	   2865.644	   2966.654	   2764.633	
 2016/06/17	2873.012	2900.302	2872.182	2885.113	      171472512	   2864.075	   2898.159	   2869.523	   2865.610	           	      0.000	171472512.000	160207664.000	155080288.000	     -3.114	     -5.324	      4.422	     51.749	     57.020	     41.206	   2869.523	   2967.032	   2772.014	
 2016/06/20	2887.643	2891.663	2864.022	2888.813	      136571056	   2875.225	   2894.519	   2873.619	   2861.976	           	      0.000	136571056.000	153670448.000	152765440.000	     -2.337	     -4.727	      4.779	     53.638	     55.893	     49.129	   2873.619	   2966.841	   2780.397	
 2016/06/21	2898.383	2919.302	2869.183	2878.563	      164359088	   2882.500	   2888.506	   2876.272	   2860.820	           	      0.000	164359088.000	162591536.000	151999488.000	     -2.520	     -4.286	      3.531	     53.333	     55.040	     49.921	   2876.272	   2966.704	   2785.840	
 2016/06/22	2872.732	2905.982	2869.512	2905.552	      130590424	   2886.169	   2885.653	   2879.369	   2863.269	           	      0.000	130590424.000	155375200.000	150859360.000	     -0.482	     -3.525	      6.086	     60.321	     56.800	     67.363	   2879.369	   2969.335	   2789.402	
 2016/06/23	2902.403	2904.113	2878.663	2891.963	      136137376	   2890.000	   2881.244	   2882.883	   2865.248	           	      0.000	136137376.000	147826272.000	151173936.000	      0.037	     -2.813	      5.698	     65.071	     59.557	     76.100	   2882.883	   2968.758	   2797.008	
 2016/06/24	2883.763	2899.573	2807.603	2854.293	      190842608	   2883.837	   2873.956	   2884.842	   2865.823	           	      0.000	190842608.000	151700272.000	155953968.000	     -2.563	     -2.763	      0.400	     57.314	     58.809	     54.323	   2884.842	   2965.854	   2803.830	
 2016/06/27	2840.563	2895.733	2840.283	2895.703	      156697472	   2885.212	   2880.219	   2888.505	   2867.817	           	      0.000	156697472.000	155725824.000	154698144.000	     -1.266	     -2.463	      2.394	     64.500	     60.706	     72.087	   2888.505	   2964.079	   2812.931	
 2016/06/28	2885.013	2913.583	2878.823	2912.563	      173871040	   2892.019	   2887.259	   2893.083	   2870.667	           	      0.000	173871040.000	157628000.000	160109776.000	      1.109	     -1.749	      5.715	     74.322	     65.245	     92.476	   2893.083	   2962.272	   2823.894	
 2016/06/29	2918.533	2934.003	2915.063	2931.593	      193215584	   2897.219	   2891.694	   2898.538	   2873.356	           	      0.000	193215584.000	170152752.000	162763984.000	      4.475	     -0.504	      9.958	     82.246	     70.912	    104.914	   2898.538	   2961.177	   2835.898	
 2016/06/30	2931.483	2938.143	2922.313	2929.613	      154464928	   2904.750	   2897.375	   2899.188	   2876.221	           	      0.000	154464928.000	173818672.000	160822480.000	      6.903	      0.977	     11.852	     85.986	     75.937	    106.084	   2899.188	   2962.877	   2835.498	
 2016/07/01	2931.802	2944.992	2925.813	2932.482	      141246224	   2920.381	   2902.109	   2900.134	   2880.385	           	      0.000	141246224.000	163898976.000	157799632.000	      8.956	      2.573	     12.766	     87.622	     79.832	    103.203	   2900.134	   2965.271	   2834.998	
 2016/07/04	2924.292	2992.502	2922.522	2988.603	      222017136	   2938.969	   2912.091	   2903.305	   2886.443	           	      0.000	222017136.000	176962768.000	166344288.000	     14.939	      5.046	     19.785	     91.045	     83.569	    105.996	   2903.305	   2978.905	   2827.704	
 2016/07/05	2991.752	3010.272	2990.642	3006.392	      235204448	   2957.725	   2924.872	   2906.689	   2892.472	           	      0.000	235204448.000	189229472.000	173428736.000	     20.875	      8.212	     25.327	     93.392	     86.844	    106.488	   2906.689	   2994.101	   2819.277	
 2016/07/06	2998.522	3017.652	2984.832	3017.292	      212370912	   2974.875	   2936.047	   2910.850	   2898.261	           	      0.000	212370912.000	193060048.000	181606400.000	     26.158	     11.801	     28.714	     95.537	     89.742	    107.129	   2910.850	   3010.776	   2810.925	
 2016/07/07	3009.352	3024.112	2994.642	3016.852	      222681664	   2992.325	   2948.538	   2914.891	   2904.768	           	      0.000	222681664.000	206703824.000	190261248.000	     29.964	     15.434	     29.060	     95.709	     91.731	    103.665	   2914.891	   3025.110	   2804.671	
 2016/07/08	3000.332	3001.552	2983.882	2988.092	      168986864	   3003.450	   2961.916	   2917.936	   2910.533	           	      0.000	168986864.000	212252256.000	188075616.000	     30.310	     18.409	     23.802	     88.875	     90.779	     85.068	   2917.936	   3032.852	   2803.021	
 2016/07/11	2993.752	3022.942	2990.912	2994.922	      224338224	   3004.712	   2971.841	   2926.030	   2916.283	           	      0.000	224338224.000	212716752.000	194839760.000	     30.780	     20.883	     19.794	     83.661	     88.406	     74.170	   2926.030	   3038.552	   2813.508	
 2016/07/12	2992.522	3049.682	2984.422	3049.382	      259486288	   3013.313	   2985.519	   2936.389	   2923.895	           	      0.000	259486288.000	217572960.000	203401216.000	     35.143	     23.735	     22.815	     89.029	     88.614	     89.859	   2936.389	   3054.427	   2818.352	
 2016/07/13	3049.512	3069.052	3048.202	3060.692	      253659392	   3021.988	   2998.431	   2945.063	   2931.835	           	      0.000	253659392.000	225830496.000	209445280.000	     39.062	     26.801	     24.523	     90.784	     89.337	     93.678	   2945.063	   3072.967	   2817.158	
 2016/07/14	3054.972	3057.052	3036.522	3054.022	      180194800	   3029.413	   3010.869	   2954.122	   2936.415	           	      0.000	180194800.000	217332944.000	212018384.000	     41.156	     29.672	     22.968	     90.437	     89.704	     91.903	   2954.122	   3086.086	   2822.157	
 2016/07/15	3056.682	3062.682	3044.542	3054.302	      172866400	   3042.663	   3023.056	   2962.583	   2941.108	           	      0.000	172866400.000	218108720.000	215180496.000	     42.349	     32.207	     20.284	     87.852	     89.086	     85.383	   2962.583	   3097.577	   2827.589	
 2016/07/18	3047.642	3058.322	3031.642	3043.562	      177496560	   3052.387	   3028.550	   2970.320	   2945.053	           	      0.000	177496560.000	208740352.000	210728544.000	     41.945	     34.155	     15.580	     81.925	     86.699	     72.377	   2970.320	   3105.250	   2835.390	
 2016/07/19	3040.232	3043.602	3014.292	3036.602	      155361472	   3049.837	   3031.575	   2978.223	   2948.318	           	      0.000	155361472.000	187915472.000	202744224.000	     40.595	     35.443	     10.305	     75.250	     82.883	     59.984	   2978.223	   3108.973	   2847.474	
 2016/07/20	3034.712	3043.002	3022.632	3027.902	      138242816	   3043.275	   3032.631	   2984.339	   2951.444	           	      0.000	138242816.000	164832864.000	195331680.000	     38.381	     36.030	      4.701	     67.395	     77.720	     46.744	   2984.339	   3112.189	   2856.489	
 2016/07/21	3027.602	3053.332	3027.372	3039.012	      163767376	   3040.275	   3034.844	   2991.691	   2954.875	           	      0.000	163767376.000	161547056.000	189440000.000	     37.095	     36.243	      1.703	     66.431	     73.957	     51.380	   2991.691	   3113.963	   2869.418	
 2016/07/22	3038.122	3039.272	3007.462	3012.822	      162010176	   3031.975	   3037.319	   2999.617	   2957.730	           	      0.000	162010176.000	159375360.000	188742048.000	     33.575	     35.710	     -4.269	     55.474	     67.796	     30.829	   2999.617	   3103.567	   2895.668	
 2016/07/25	3008.092	3027.122	3003.292	3015.832	      144206576	   3026.425	   3039.406	   3005.624	   2963.822	           	      0.000	144206576.000	152717728.000	180729040.000	     30.675	     34.703	     -8.055	     43.339	     59.644	     10.729	   3005.624	   3097.468	   2913.779	
 2016/07/26	3014.042	3050.612	3013.802	3050.172	      156694512	   3029.137	   3039.488	   3012.503	   2970.755	           	      0.000	156694512.000	152984784.000	170450128.000	     30.793	     33.921	     -6.255	     55.205	     58.164	     49.286	   3012.503	   3095.150	   2929.856	
 2016/07/27	3050.372	3057.422	2939.232	2992.002	      280160928	   3021.962	   3032.619	   3015.525	   2974.248	           	      0.000	280160928.000	181367600.000	173100240.000	     25.894	     32.316	    -12.842	     51.052	     55.793	     41.569	   3015.525	   3089.702	   2941.348	
 2016/07/28	2980.502	3003.362	2968.182	2994.322	      190564944	   3013.025	   3026.650	   3018.759	   2978.298	           	      0.000	190564944.000	186727632.000	174137344.000	     21.946	     30.242	    -16.591	     49.454	     53.680	     41.002	   3018.759	   3081.996	   2955.523	
 2016/07/29	2992.542	3000.052	2972.922	2979.342	      150101536	   3006.337	   3019.156	   3021.106	   2981.441	           	      0.000	150101536.000	184346208.000	171860784.000	     17.407	     27.675	    -20.535	     44.282	     50.547	     31.751	   3021.106	   3073.410	   2968.803	
 2016/08/01	2971.952	2972.882	2931.962	2953.392	      147407760	   2993.850	   3010.137	   3019.344	   2983.593	           	      0.000	147407760.000	184986016.000	168851872.000	     11.583	     24.456	    -25.746	     35.215	     45.437	     14.772	   3019.344	   3078.212	   2960.475	
 2016/08/02	2950.082	2971.282	2946.642	2971.282	      115468896	   2978.063	   3003.600	   3017.587	   2986.682	           	      0.000	115468896.000	176740768.000	164862768.000	      8.315	     21.228	    -25.826	     33.924	     41.599	     18.573	   3017.587	   3080.065	   2955.109	
 2016/08/03	2963.212	2981.162	2956.792	2978.462	      141141328	   2975.363	   2998.663	   3015.647	   2989.114	           	      0.000	141141328.000	148937120.000	165152352.000	      6.233	     18.229	    -23.993	     34.970	     39.389	     26.132	   3015.647	   3080.531	   2950.763	
 2016/08/04	2976.412	2982.862	2958.932	2982.432	      133933304	   2972.988	   2993.006	   3013.925	   2992.129	           	      0.000	133933304.000	137610848.000	162169248.000	      4.847	     15.553	    -21.411	     36.723	     38.500	     33.167	   3013.925	   3080.479	   2947.371	
 2016/08/05	2978.782	2991.682	2971.562	2976.702	      141857104	   2972.450	   2989.394	   3013.356	   2996.209	           	      0.000	141857104.000	135961808.000	160154016.000	      3.249	     13.092	    -19.686	     36.369	     37.790	     33.527	   3013.356	   3081.027	   2945.686	
 2016/08/08	2972.622	3004.722	2959.052	3004.282	      155729840	   2982.625	   2988.238	   3013.822	   2999.828	           	      0.000	155729840.000	137626416.000	161306208.000	      4.160	     11.306	    -14.291	     43.461	     39.680	     51.021	   3013.822	   3081.084	   2946.560	
 2016/08/09	3001.312	3025.912	2998.682	3025.682	      169995440	   2993.512	   2985.788	   3012.637	   3003.598	           	      0.000	169995440.000	148530784.000	162635776.000	      6.533	     10.351	     -7.635	     62.225	     47.195	     92.286	   3012.637	   3078.072	   2947.203	
 2016/08/10	3023.472	3033.202	3017.092	3018.752	      164675168	   3001.563	   2988.462	   3010.541	   3006.504	           	      0.000	164675168.000	153237920.000	151087520.000	      7.766	      9.834	     -4.137	     70.059	     54.817	    100.545	   3010.541	   3072.063	   2949.019	
 2016/08/11	3013.682	3038.052	3001.172	3002.642	      161879488	   3005.613	   2989.300	   3007.975	   3008.940	           	      0.000	161879488.000	158827312.000	148219088.000	      7.357	      9.339	     -3.963	     68.914	     59.516	     87.710	   3007.975	   3066.047	   2949.903	
 2016/08/12	3000.272	3051.052	2999.042	3050.672	      168173664	   3020.400	   2996.425	   3007.791	   3012.879	           	      0.000	168173664.000	164090672.000	150026240.000	     10.785	      9.628	      2.314	     79.154	     66.062	    105.340	   3007.791	   3065.272	   2950.309	
 2016/08/15	3056.482	3137.482	3053.872	3125.202	      297616512	   3044.587	   3013.606	   3011.872	   3017.431	           	      0.000	297616512.000	192467760.000	165047088.000	     19.293	     11.561	     15.464	     83.838	     71.987	    107.538	   3011.872	   3088.466	   2935.277	
 2016/08/16	3130.532	3140.442	3102.072	3110.042	      278328928	   3061.462	   3027.488	   3015.544	   3020.887	           	      0.000	278328928.000	214134784.000	181332784.000	     24.530	     14.155	     20.750	     83.642	     75.872	     99.182	   3015.544	   3103.350	   2927.737	
 2016/08/17	3106.992	3114.252	3090.282	3109.552	      213839632	   3079.625	   3040.594	   3019.628	   3023.962	           	      0.000	213839632.000	223967648.000	188602784.000	     28.314	     16.987	     22.655	     83.418	     78.388	     93.480	   3019.628	   3116.932	   2922.324	
 2016/08/18	3107.752	3125.582	3093.322	3104.112	      229359088	   3099.913	   3052.762	   3022.884	   3026.871	           	      0.000	229359088.000	237463136.000	198145232.000	     30.522	     19.694	     21.657	     82.269	     79.681	     87.445	   3022.884	   3127.033	   2918.736	
 2016/08/19	3100.392	3113.342	3082.772	3108.102	      194347456	   3111.400	   3065.900	   3027.647	   3030.871	           	      0.000	194347456.000	242697824.000	203394256.000	     32.223	     22.200	     20.046	     80.575	     79.979	     81.767	   3027.647	   3138.367	   2916.927	
 2016/08/22	3107.382	3112.742	3083.592	3084.812	      185387920	   3103.325	   3073.956	   3031.097	   3033.867	           	      0.000	185387920.000	220252576.000	206360160.000	     31.330	     24.026	     14.609	     73.936	     77.965	     65.878	   3031.097	   3144.531	   2917.663	
 2016/08/23	3081.572	3101.112	3073.532	3089.712	      161368960	   3099.262	   3080.363	   3033.075	   3035.212	           	      0.000	161368960.000	196861136.000	205497952.000	     30.664	     25.353	     10.622	     70.665	     75.532	     60.932	   3033.075	   3149.254	   2916.896	
 2016/08/24	3092.022	3097.152	3079.552	3085.882	      145707440	   3094.525	   3087.075	   3037.769	   3036.052	           	      0.000	145707440.000	183234560.000	203601104.000	     29.488	     26.180	      6.615	     67.581	     72.882	     56.981	   3037.769	   3154.545	   2920.992	
 2016/08/25	3073.442	3073.442	3041.512	3068.332	      174032976	   3087.363	   3093.637	   3041.469	   3036.529	           	      0.000	174032976.000	172168800.000	204815968.000	     26.830	     26.310	      1.040	     54.091	     66.618	     29.037	   3041.469	   3157.133	   2925.804	
 2016/08/26	3069.852	3087.652	3063.892	3070.312	      149663904	   3079.813	   3095.606	   3046.016	   3037.063	           	      0.000	149663904.000	163232160.000	202964992.000	     24.600	     25.968	     -2.736	     45.765	     59.667	     17.960	   3046.016	   3158.504	   2933.527	
 2016/08/29	3068.462	3074.942	3058.792	3070.032	      144500000	   3076.850	   3090.087	   3051.847	   3037.944	           	      0.000	144500000.000	155054896.000	187653728.000	     22.550	     25.285	     -5.469	     41.818	     53.717	     18.019	   3051.847	   3155.894	   2947.800	
 2016/08/30	3071.442	3082.992	3065.972	3074.682	      140434816	   3073.837	   3086.550	   3057.019	   3039.212	           	      0.000	140434816.000	150867968.000	173864544.000	     21.058	     24.439	     -6.763	     41.030	     49.488	     24.114	   3057.019	   3154.262	   2959.775	
 2016/08/31	3072.922	3087.702	3063.402	3085.492	      141368608	   3073.762	   3084.144	   3062.369	   3041.133	           	      0.000	141368608.000	149999616.000	166617088.000	     20.511	     23.654	     -6.285	     47.763	     48.913	     45.462	   3062.369	   3152.962	   2971.775	
 2016/09/01	3083.962	3088.702	3062.882	3063.312	      155191088	   3072.762	   3080.063	   3066.413	   3041.944	           	      0.000	155191088.000	146232112.000	159200464.000	     18.080	     22.539	     -8.918	     42.044	     46.623	     32.884	   3066.413	   3148.833	   2983.992	
 2016/09/02	3057.492	3072.532	3050.492	3067.352	      150446912	   3072.175	   3075.994	   3070.947	   3043.762	           	      0.000	150446912.000	146388576.000	154810368.000	     16.292	     21.290	     -9.996	     42.481	     45.242	     36.958	   3070.947	   3141.745	   3000.148	
 2016/09/05	3070.712	3085.492	3065.332	3072.102	      144963312	   3072.587	   3074.719	   3074.337	   3045.637	           	      0.000	144963312.000	146480336.000	150767616.000	     15.083	     20.048	     -9.930	     46.647	     45.711	     48.519	   3074.337	   3137.809	   3010.866	
 2016/09/06	3071.062	3095.512	3053.192	3090.712	      172908528	   3075.800	   3074.819	   3077.591	   3046.990	           	      0.000	172908528.000	152974944.000	151921456.000	     15.449	     19.129	     -7.358	     61.468	     50.963	     82.478	   3077.591	   3137.107	   3018.074	
 2016/09/07	3091.332	3105.682	3087.882	3091.932	      186956768	   3077.075	   3075.419	   3081.247	   3050.319	           	      0.000	186956768.000	162093472.000	156046544.000	     15.657	     18.434	     -5.554	     66.008	     55.978	     86.067	   3081.247	   3134.164	   3028.329	
 2016/09/08	3089.952	3096.782	3083.902	3095.952	      145883776	   3083.613	   3078.188	   3085.913	   3053.708	           	      0.000	145883776.000	160231424.000	153231776.000	     15.963	     17.940	     -3.955	     71.462	     61.139	     92.107	   3085.913	   3124.034	   3047.791	
 2016/09/09	3095.432	3101.792	3078.222	3078.852	      160692928	   3085.900	   3079.038	   3087.322	   3057.023	           	      0.000	160692928.000	162281056.000	154334816.000	     14.656	     17.283	     -5.255	     64.770	     62.349	     69.611	   3087.322	   3121.875	   3052.769	
 2016/09/12	3037.512	3040.952	2999.932	3021.982	      206012080	   3075.887	   3074.238	   3082.163	   3059.310	           	      0.000	206012080.000	174491232.000	160485792.000	      8.928	     15.612	    -13.368	     50.130	     58.276	     33.838	   3082.163	   3123.133	   3041.193	
 2016/09/13	3025.032	3029.722	3008.742	3023.512	      135387584	   3062.438	   3069.119	   3077.834	   3061.052	           	      0.000	135387584.000	166987360.000	159981152.000	      4.461	     13.382	    -17.842	     40.853	     52.469	     17.621	   3077.834	   3124.313	   3031.355	
 2016/09/14	3008.902	3017.942	2995.422	3002.852	      133413400	   3044.637	   3060.856	   3072.500	   3061.865	           	      0.000	133413400.000	156277968.000	159185712.000	     -0.738	     10.558	    -22.591	     29.481	     44.806	     -1.168	   3072.500	   3127.385	   3017.615	
 2016/09/19	3005.322	3026.652	3005.322	3026.052	      119225024	   3030.650	   3057.131	   3068.597	   3063.319	           	      0.000	119225024.000	150946608.000	155589024.000	     -2.952	      7.856	    -21.616	     28.914	     39.509	      7.725	   3068.597	   3125.096	   3012.098	
 2016/09/20	3027.172	3027.822	3015.882	3023.002	      118924120	   3019.488	   3052.694	   3064.344	   3064.863	           	      0.000	118924120.000	142592416.000	152436736.000	     -4.896	      5.306	    -20.403	     27.614	     35.544	     11.754	   3064.344	   3121.133	   3007.554	
 2016/09/21	3021.582	3032.452	3017.542	3025.872	      115721216	   3020.250	   3048.069	   3061.394	   3065.581	           	      0.000	115721216.000	124533968.000	149512608.000	     -6.135	      3.018	    -18.304	     27.615	     32.901	     17.043	   3061.394	   3119.805	   3002.982	
 2016/09/22	3038.422	3054.442	3035.072	3042.312	      139309552	   3024.012	   3043.225	   3059.022	   3066.135	           	      0.000	139309552.000	125317936.000	146152656.000	     -5.724	      1.269	    -13.986	     33.104	     32.969	     33.375	   3059.022	   3116.434	   3001.610	
 2016/09/23	3044.792	3046.802	3032.802	3033.902	      125590976	   3030.225	   3037.431	   3056.425	   3066.642	           	      0.000	125590976.000	123754088.000	140016032.000	     -6.007	     -0.186	    -11.643	     34.128	     33.355	     35.673	   3056.425	   3113.423	   2999.427	
 2016/09/26	3028.242	3028.242	2980.122	2980.432	      144330288	   3021.100	   3025.875	   3052.031	   3065.900	           	      0.000	144330288.000	128774960.000	139860784.000	    -10.427	     -2.234	    -16.385	     22.891	     29.867	      8.939	   3052.031	   3118.012	   2986.051	
 2016/09/27	2974.592	2998.232	2969.132	2998.172	      121701448	   3016.125	   3017.806	   3048.422	   3064.150	           	      0.000	121701448.000	129330384.000	135961392.000	    -12.355	     -4.258	    -16.193	     26.607	     28.780	     22.261	   3048.422	   3117.985	   2978.859	
 2016/09/28	3000.702	3000.702	2984.322	2987.862	      104625696	   3008.538	   3014.394	   3044.316	   3059.573	           	      0.000	104625696.000	127111984.000	125822976.000	    -14.547	     -6.316	    -16.463	     25.057	     27.539	     20.092	   3044.316	   3118.085	   2970.547	
 2016/09/29	2992.172	3009.202	2991.912	2998.482	      113213920	   2999.775	   3011.894	   3040.506	   3055.854	           	      0.000	113213920.000	121892864.000	123605400.000	    -15.252	     -8.103	    -14.298	     28.173	     27.750	     29.017	   3040.506	   3115.532	   2965.480	
 2016/09/30	2994.252	3009.202	2993.062	3004.702	      101333560	   2993.925	   3012.075	   3036.466	   3052.358	           	      0.000	101333560.000	117041560.000	120397824.000	    -15.134	     -9.509	    -11.250	     32.680	     29.394	     39.253	   3036.466	   3109.978	   2962.953	
